RA_ICRS;DE_ICRS;Plx;pmRA;pmDE;Gmag;BPmag;RPmag
deg;deg;mas;mas/yr;mas/yr;mag;mag;mag
---------------;---------------;----------;---------;---------;---------;---------;---------
188.31502174229;+11.66380059142;          ;         ;         ;20.903720;21.311707;19.594880
188.31000555013;+11.67187271119;    0.8928;  -10.577;   13.494;18.637482;19.780785;17.541101
188.21382972803;+11.63149690653;    0.5227;    7.399;  -11.106;19.922903;20.520418;19.387733
188.20691387244;+11.64398913454;    0.5299;  -16.167;    7.604;18.055145;18.821814;17.081347
188.20645012577;+11.64363891110;    0.6741;  -15.953;    6.851;19.503387;         ;
188.20564909844;+11.64828043862;          ;         ;         ;21.330719;20.693968;18.757826
188.19982442451;+11.65405982712;   -1.6268;   -5.029;   -4.605;20.578960;21.018990;20.118996
188.19986533510;+11.66257839006;          ;         ;         ;21.407114;         ;19.240448
188.21022888447;+11.67269138305;          ;         ;         ;17.714138;         ;
188.21013066030;+11.67288348715;   -1.0679;  -10.544;   -6.461;16.159029;16.666690;15.126807
188.24939907414;+11.65939118426;   -0.5494;   -3.469;   -9.116;20.630920;21.498980;20.049355
188.25751030815;+11.66762765067;          ;         ;         ;21.919070;19.430061;17.935314
188.28499138849;+11.66618114780;          ;         ;         ;20.979782;19.832514;19.865353
188.28012056691;+11.66786674808;    0.6952;    0.287;   -6.996;16.798204;17.364504;16.083738
188.27232848979;+11.68318682456;    0.3929;    1.085;   -0.326;20.516254;21.081870;19.571066
188.24457668597;+11.67650991131;    1.5203;  -31.558;   -1.341;20.097320;21.270908;18.962067
188.25638774710;+11.68441283321;   -0.8412;    1.329;   -0.165;20.358871;20.467756;19.840750
188.22726339970;+11.68909838242;    0.1590;  -12.500;   -1.726;20.076109;21.064514;18.945415
188.24305268684;+11.68839846789;    2.9833;  -32.712;   -9.816;17.943320;19.410183;16.742657
188.26030407456;+11.69108097477;    1.1557;   -4.954;   -5.907;20.375488;20.893475;19.463806
188.24681464307;+11.70154449804;    1.2001;   -2.379;  -10.843;17.770262;18.763388;16.861979
188.25198543093;+11.70291106888;    1.5279;    7.380;  -14.318;16.863995;17.731323;15.970328
188.25730251158;+11.69836191363;          ;         ;         ;21.366726;20.934750;19.203592
188.35258845443;+11.66229622986;    0.2634;   -2.098;   -2.062;18.511760;19.004725;17.893064
188.35102904027;+11.68045031552;    0.4712;  -37.580;  -12.009;18.637947;19.100718;18.081753
188.33409080824;+11.67747415733;    5.8620;  -24.871;    3.006;16.089346;17.400824;14.949119
188.33114202426;+11.69288832183;    0.4378;   -6.222;   -2.861;18.536896;18.797203;18.112968
188.35391739538;+11.69974334866;    1.4078;  -27.742;    1.214;18.465038;19.669664;17.382904
